,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,iteration,output_path
1498,,,12,12,0.011428571428571429,0.011428571428571429,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001204
1499,3.0,1.0,7,7,0.011428571428571429,0.005714285714285714,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001122
1500,,,109,109,0.0,0.03428571428571429,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000417
1501,15.0,2.0,52,52,0.011428571428571429,0.0,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001047
1502,2.0,1.0,18,18,0.02857142857142857,0.011428571428571429,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002734
1503,1.0,0.0,6,6,0.005714285714285714,0.0,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000546
1504,2.0,1.0,9,9,0.02857142857142857,0.022857142857142857,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002822
1505,2.0,1.0,18,18,0.011428571428571429,0.03428571428571429,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001414
1506,6.0,2.0,35,35,0.005714285714285714,0.04,0.0,0.0,50000,out/autophagy/explore_parameter_space_00000960
1507,,,3,3,0.017142857142857144,0.03428571428571429,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001974
1508,1.0,0.0,4,4,0.011428571428571429,0.04,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001506
1509,1.0,0.0,9,9,0.011428571428571429,0.005714285714285714,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001116
1510,6.0,2.0,34,34,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000872
1511,5.0,2.0,28,28,0.017142857142857144,0.022857142857142857,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001832
1512,6.0,2.0,32,32,0.022857142857142857,0.0,0.0,0.0,50000,out/autophagy/explore_parameter_space_00002048
1513,,,35,35,0.0,0.011428571428571429,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00000143
1514,,,21,21,0.005714285714285714,0.005714285714285714,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000635
1515,3.0,2.0,8,8,0.022857142857142857,0.04,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002523
1516,2.0,1.0,89,89,0.0,0.04,0.04,0.0,50000,out/autophagy/explore_parameter_space_00000504
1517,,,12,12,0.005714285714285714,0.02857142857142857,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000874
1518,12.0,3.0,88,88,0.0,0.011428571428571429,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000161
1519,,,32,32,0.005714285714285714,0.02857142857142857,0.0,0.01,50000,out/autophagy/explore_parameter_space_00000839
1520,5.0,2.0,8,8,0.017142857142857144,0.02857142857142857,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001913
1521,,,51,51,0.0,0.022857142857142857,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000269
1522,,,9,9,0.011428571428571429,0.011428571428571429,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001211
1523,6.0,2.0,25,25,0.017142857142857144,0.0,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00001552
1524,2.0,1.0,4,4,0.02857142857142857,0.0,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00002591
1525,,,13,13,0.011428571428571429,0.03428571428571429,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001429
1526,5.0,2.0,8,8,0.005714285714285714,0.02857142857142857,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000865
1527,1.0,0.0,9,9,0.005714285714285714,0.017142857142857144,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000722
1528,1.0,0.0,8,8,0.02857142857142857,0.022857142857142857,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002878
1529,6.0,2.0,37,37,0.005714285714285714,0.011428571428571429,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000672
1530,2.0,1.0,10,10,0.005714285714285714,0.011428571428571429,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000675
1531,1.0,0.0,13,13,0.022857142857142857,0.011428571428571429,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002206
1532,5.0,2.0,22,22,0.02857142857142857,0.0,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002600
1533,4.0,2.0,9,9,0.02857142857142857,0.02857142857142857,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002898
1534,2.0,1.0,5,5,0.02857142857142857,0.011428571428571429,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002699
1535,2.0,1.0,2,2,0.022857142857142857,0.03428571428571429,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002484
1536,2.0,1.0,6,6,0.02857142857142857,0.0,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002603
1537,4.0,2.0,4,4,0.005714285714285714,0.0,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000537
1538,3.0,2.0,5,5,0.02857142857142857,0.011428571428571429,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002691
1539,1.0,0.0,8,8,0.011428571428571429,0.0,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001084
1540,3.0,1.0,4,4,0.022857142857142857,0.02857142857142857,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002370
1541,5.0,1.0,14,14,0.017142857142857144,0.0,0.03428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001585
1542,,,46,46,0.0,0.011428571428571429,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000183
1543,1.0,0.0,13,13,0.02857142857142857,0.03428571428571429,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002949
1544,2.0,1.0,9,9,0.017142857142857144,0.017142857142857144,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001739
1545,3.0,1.0,10,10,0.02857142857142857,0.017142857142857144,0.022857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002786
1546,,,48,48,0.0,0.04,0.04,0.01,50000,out/autophagy/explore_parameter_space_00000511
1547,,,29,29,0.02857142857142857,0.005714285714285714,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002656
1548,,,52,52,0.0,0.0,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000046
1549,,,67,67,0.0,0.04,0.02857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000492
1550,3.0,2.0,4,4,0.011428571428571429,0.02857142857142857,0.03428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001396
1551,1.0,0.0,18,18,0.017142857142857144,0.011428571428571429,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001687
1552,4.0,1.0,6,6,0.017142857142857144,0.017142857142857144,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001729
1553,,,34,34,0.005714285714285714,0.04,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001013
1554,3.0,2.0,5,5,0.017142857142857144,0.02857142857142857,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001882
1555,7.0,2.0,28,28,0.011428571428571429,0.03428571428571429,0.005714285714285714,0.0,50000,out/autophagy/explore_parameter_space_00001416
1556,2.0,1.0,92,92,0.0,0.02857142857142857,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000368
1557,3.0,2.0,7,7,0.017142857142857144,0.02857142857142857,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001866
1558,1.0,0.0,16,16,0.017142857142857144,0.0,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001566
1559,7.0,1.0,92,92,0.0,0.022857142857142857,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00000304
1560,1.0,0.0,4,4,0.011428571428571429,0.0,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001066
1561,1.0,0.0,14,14,0.017142857142857144,0.005714285714285714,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001621
1562,4.0,2.0,8,8,0.02857142857142857,0.017142857142857144,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002753
1563,5.0,3.0,10,10,0.011428571428571429,0.04,0.04,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001531
1564,2.0,1.0,10,10,0.017142857142857144,0.03428571428571429,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001941
1565,,,56,56,0.0,0.005714285714285714,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000101
1566,,,7,7,0.017142857142857144,0.03428571428571429,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00001951
1567,1.0,0.0,9,9,0.011428571428571429,0.02857142857142857,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001371
1568,8.0,2.0,28,28,0.02857142857142857,0.017142857142857144,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002776
1569,2.0,1.0,11,11,0.022857142857142857,0.0,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002084
1570,7.0,2.0,26,26,0.017142857142857144,0.04,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002024
1571,1.0,0.0,12,12,0.02857142857142857,0.017142857142857144,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002788
1572,7.0,3.0,27,27,0.005714285714285714,0.011428571428571429,0.04,0.0,50000,out/autophagy/explore_parameter_space_00000696
1573,6.0,2.0,19,19,0.022857142857142857,0.03428571428571429,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002464
1574,3.0,2.0,8,8,0.017142857142857144,0.022857142857142857,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001829
1575,1.0,0.0,6,6,0.022857142857142857,0.02857142857142857,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002422
1576,2.0,0.0,7,7,0.005714285714285714,0.005714285714285714,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000618
1577,,,15,15,0.005714285714285714,0.011428571428571429,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000683
1578,4.0,1.0,12,12,0.005714285714285714,0.017142857142857144,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000745
1579,7.0,2.0,31,31,0.017142857142857144,0.03428571428571429,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001952
1580,4.0,3.0,6,6,0.017142857142857144,0.005714285714285714,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001605
1581,1.0,0.0,5,5,0.011428571428571429,0.011428571428571429,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001214
1582,4.0,3.0,4,4,0.017142857142857144,0.04,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00002015
1583,2.0,1.0,21,21,0.011428571428571429,0.005714285714285714,0.02857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001135
1584,1.0,0.0,19,19,0.022857142857142857,0.0,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002110
1585,3.0,2.0,7,7,0.02857142857142857,0.005714285714285714,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00002639
1586,2.0,1.0,3,3,0.017142857142857144,0.04,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002013
1587,4.0,1.0,8,8,0.017142857142857144,0.02857142857142857,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001873
1588,,,41,41,0.0,0.0,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000030
1589,6.0,2.0,13,13,0.011428571428571429,0.03428571428571429,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001433
1590,,,71,71,0.0,0.011428571428571429,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000132
1591,4.0,3.0,6,6,0.011428571428571429,0.03428571428571429,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001443
1592,2.0,0.0,20,20,0.005714285714285714,0.0,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000524
1593,3.0,2.0,6,6,0.02857142857142857,0.0,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002573
1594,4.0,2.0,11,11,0.02857142857142857,0.022857142857142857,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002849
1595,,,10,10,0.011428571428571429,0.04,0.017142857142857144,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001499
1596,,,4,4,0.022857142857142857,0.005714285714285714,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002140
1597,2.0,1.0,3,3,0.02857142857142857,0.0,0.017142857142857144,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002588
1598,6.0,2.0,7,7,0.022857142857142857,0.005714285714285714,0.022857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002145
1599,2.0,1.0,5,5,0.022857142857142857,0.04,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002526
1600,2.0,1.0,23,23,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00001759
1601,4.0,1.0,9,9,0.022857142857142857,0.02857142857142857,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002418
1602,4.0,2.0,10,10,0.022857142857142857,0.04,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002546
1603,3.0,2.0,10,10,0.011428571428571429,0.017142857142857144,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001218
1604,3.0,2.0,8,8,0.011428571428571429,0.017142857142857144,0.03428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001266
1605,2.0,1.0,90,90,0.0,0.005714285714285714,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00000096
1606,5.0,2.0,34,34,0.011428571428571429,0.0,0.022857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001056
1607,1.0,0.0,12,12,0.005714285714285714,0.03428571428571429,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000899
1608,4.0,3.0,11,11,0.017142857142857144,0.005714285714285714,0.04,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001660
1609,1.0,0.0,6,6,0.022857142857142857,0.03428571428571429,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00002487
1610,2.0,1.0,21,21,0.02857142857142857,0.02857142857142857,0.011428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002901
1611,3.0,2.0,6,6,0.022857142857142857,0.02857142857142857,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002378
1612,4.0,0.0,8,8,0.017142857142857144,0.04,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002041
1613,4.0,2.0,25,25,0.017142857142857144,0.03428571428571429,0.04,0.0,50000,out/autophagy/explore_parameter_space_00001976
1614,,,111,111,0.0,0.03428571428571429,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000409
1615,6.0,2.0,28,28,0.011428571428571429,0.03428571428571429,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001448
1616,3.0,1.0,6,6,0.017142857142857144,0.017142857142857144,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00001754
1617,2.0,1.0,3,3,0.017142857142857144,0.005714285714285714,0.0,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001603
1618,,,4,4,0.017142857142857144,0.03428571428571429,0.022857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001958
1619,1.0,0.0,26,26,0.017142857142857144,0.022857142857142857,0.011428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00001815
1620,,,88,88,0.0,0.02857142857142857,0.005714285714285714,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000331
1621,,,7,7,0.02857142857142857,0.017142857142857144,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002766
1622,,,80,80,0.0,0.005714285714285714,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000107
1623,2.0,1.0,3,3,0.011428571428571429,0.04,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001511
1624,,,51,51,0.0,0.02857142857142857,0.0,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000325
1625,4.0,3.0,10,10,0.017142857142857144,0.005714285714285714,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001662
1626,,,11,11,0.005714285714285714,0.011428571428571429,0.03428571428571429,0.01,50000,out/autophagy/explore_parameter_space_00000695
1627,5.0,2.0,25,25,0.022857142857142857,0.0,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00002072
1628,1.0,0.0,13,13,0.011428571428571429,0.0,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001067
1629,,,15,15,0.017142857142857144,0.03428571428571429,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001940
1630,7.0,2.0,27,27,0.017142857142857144,0.005714285714285714,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00001648
1631,3.0,2.0,3,3,0.02857142857142857,0.005714285714285714,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002634
1632,2.0,0.0,29,29,0.011428571428571429,0.011428571428571429,0.017142857142857144,0.01,50000,out/autophagy/explore_parameter_space_00001183
1633,6.0,2.0,7,7,0.011428571428571429,0.017142857142857144,0.02857142857142857,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001257
1634,4.0,2.0,8,8,0.02857142857142857,0.0,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002602
1635,7.0,2.0,27,27,0.017142857142857144,0.03428571428571429,0.005714285714285714,0.0,50000,out/autophagy/explore_parameter_space_00001928
1636,,,7,7,0.022857142857142857,0.022857142857142857,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002314
1637,,,104,104,0.0,0.005714285714285714,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000081
1638,5.0,2.0,9,9,0.02857142857142857,0.017142857142857144,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002761
1639,6.0,2.0,11,11,0.02857142857142857,0.005714285714285714,0.04,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002681
1640,2.0,1.0,8,8,0.017142857142857144,0.011428571428571429,0.0,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001670
1641,2.0,1.0,8,8,0.02857142857142857,0.005714285714285714,0.02857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002667
1642,8.0,2.0,22,22,0.017142857142857144,0.03428571428571429,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00001960
1643,1.0,0.0,6,6,0.02857142857142857,0.011428571428571429,0.04,0.01,50000,out/autophagy/explore_parameter_space_00002751
1644,,,15,15,0.005714285714285714,0.011428571428571429,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000685
1645,2.0,1.0,4,4,0.02857142857142857,0.022857142857142857,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002869
1646,,,39,39,0.0,0.03428571428571429,0.005714285714285714,0.01,50000,out/autophagy/explore_parameter_space_00000399
1647,1.0,0.0,8,8,0.011428571428571429,0.03428571428571429,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001438
1648,7.0,2.0,26,26,0.011428571428571429,0.022857142857142857,0.03428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00001328
1649,5.0,2.0,9,9,0.005714285714285714,0.04,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000969
1650,3.0,2.0,5,5,0.022857142857142857,0.03428571428571429,0.011428571428571429,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002450
1651,,,3,3,0.017142857142857144,0.04,0.022857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002021
1652,,,106,106,0.0,0.017142857142857144,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000194
1653,,,16,16,0.011428571428571429,0.017142857142857144,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00001255
1654,,,63,63,0.0,0.005714285714285714,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000076
1655,6.0,2.0,37,37,0.005714285714285714,0.017142857142857144,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00000728
1656,,,35,35,0.005714285714285714,0.03428571428571429,0.02857142857142857,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000941
1657,7.0,2.0,20,20,0.022857142857142857,0.03428571428571429,0.02857142857142857,0.0,50000,out/autophagy/explore_parameter_space_00002472
1658,4.0,1.0,6,6,0.005714285714285714,0.005714285714285714,0.017142857142857144,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00000601
1659,1.0,0.0,25,25,0.022857142857142857,0.022857142857142857,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002334
1660,,,50,50,0.0,0.03428571428571429,0.02857142857142857,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000430
1661,,,82,82,0.0,0.011428571428571429,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000163
1662,2.0,1.0,3,3,0.017142857142857144,0.0,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001555
1663,2.0,0.0,8,8,0.005714285714285714,0.0,0.02857142857142857,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000554
1664,3.0,2.0,4,4,0.017142857142857144,0.02857142857142857,0.04,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001918
1665,2.0,1.0,4,4,0.011428571428571429,0.022857142857142857,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00001333
1666,5.0,2.0,8,8,0.022857142857142857,0.03428571428571429,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002441
1667,,,11,11,0.011428571428571429,0.03428571428571429,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001428
1668,,,18,18,0.005714285714285714,0.011428571428571429,0.03428571428571429,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000693
1669,2.0,1.0,5,5,0.022857142857142857,0.005714285714285714,0.0,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002114
1670,1.0,0.0,14,14,0.022857142857142857,0.011428571428571429,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002205
1671,6.0,2.0,26,26,0.005714285714285714,0.011428571428571429,0.017142857142857144,0.0,50000,out/autophagy/explore_parameter_space_00000664
1672,3.0,1.0,20,20,0.005714285714285714,0.02857142857142857,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000836
1673,1.0,0.0,12,12,0.02857142857142857,0.022857142857142857,0.022857142857142857,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002852
1674,4.0,2.0,6,6,0.02857142857142857,0.02857142857142857,0.005714285714285714,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00002890
1675,8.0,6.0,8,8,0.005714285714285714,0.04,0.04,0.01,50000,out/autophagy/explore_parameter_space_00001023
1676,1.0,0.0,9,9,0.017142857142857144,0.02857142857142857,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001891
1677,2.0,1.0,12,12,0.011428571428571429,0.04,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001476
1678,1.0,0.0,24,24,0.017142857142857144,0.02857142857142857,0.005714285714285714,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00001868
1679,,,42,42,0.0,0.011428571428571429,0.011428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00000150
1680,,,58,58,0.0,0.03428571428571429,0.005714285714285714,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00000397
1681,,,10,10,0.005714285714285714,0.04,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00000979
1682,4.0,2.0,9,9,0.011428571428571429,0.03428571428571429,0.011428571428571429,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001425
1683,,,15,15,0.011428571428571429,0.022857142857142857,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001310
1684,4.0,3.0,5,5,0.011428571428571429,0.017142857142857144,0.04,0.01,50000,out/autophagy/explore_parameter_space_00001279
1685,1.0,0.0,9,9,0.017142857142857144,0.017142857142857144,0.011428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00001747
1686,1.0,0.0,11,11,0.022857142857142857,0.017142857142857144,0.005714285714285714,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002254
1687,5.0,1.0,10,10,0.017142857142857144,0.04,0.005714285714285714,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00001993
1688,,,37,37,0.0,0.0,0.022857142857142857,0.01,50000,out/autophagy/explore_parameter_space_00000039
1689,3.0,2.0,3,3,0.011428571428571429,0.022857142857142857,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001334
1690,1.0,0.0,9,9,0.02857142857142857,0.011428571428571429,0.03428571428571429,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002739
1691,,,10,10,0.017142857142857144,0.03428571428571429,0.017142857142857144,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00001950
1692,6.0,2.0,8,8,0.022857142857142857,0.011428571428571429,0.0,0.0014285714285714286,50000,out/autophagy/explore_parameter_space_00002177
1693,,,13,13,0.011428571428571429,0.0,0.04,0.01,50000,out/autophagy/explore_parameter_space_00001087
1694,1.0,0.0,14,14,0.02857142857142857,0.03428571428571429,0.011428571428571429,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00002964
1695,,,111,111,0.0,0.005714285714285714,0.017142857142857144,0.002857142857142857,50000,out/autophagy/explore_parameter_space_00000090
1696,1.0,0.0,6,6,0.022857142857142857,0.04,0.017142857142857144,0.007142857142857143,50000,out/autophagy/explore_parameter_space_00002525
1697,6.0,2.0,26,26,0.022857142857142857,0.0,0.011428571428571429,0.0,50000,out/autophagy/explore_parameter_space_00002064
1698,10.0,2.0,127,127,0.0,0.0,0.0,0.005714285714285714,50000,out/autophagy/explore_parameter_space_00000004
1699,2.0,1.0,6,6,0.022857142857142857,0.005714285714285714,0.022857142857142857,0.004285714285714286,50000,out/autophagy/explore_parameter_space_00002147
1700,1.0,0.0,12,12,0.02857142857142857,0.011428571428571429,0.03428571428571429,0.008571428571428572,50000,out/autophagy/explore_parameter_space_00002742
