,kde_clusters,kde_clusters_at_cargo,graph_clusters,graph_clusters_at_cargo,potential_strength_r11_r11,potential_strength_cargo_r11,potential_strength_cargo_r11_avidity,kb_temperature_r11,interaction_relative_neighbour_distance,iteration,output_path
14522,9.0,1.0,156,156,0.0025,0.0075,0.01,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00010781
14523,,,147,147,0.0025,0.0075,0.005,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00010122
14524,2.0,1.0,20,20,0.01,0.0,0.0,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00024207
14525,8.0,2.0,17,17,0.005,0.0075,0.0025,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00015844
14526,,,162,162,0.0,0.0025,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00001671
14527,7.0,1.0,156,156,0.0075,0.0075,0.0,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00021789
14528,10.0,0.0,164,164,0.0,0.0075,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00004064
14529,,,148,148,0.0075,0.005,0.01,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00021588
14530,,,149,149,0.01,0.01,0.005,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00029323
14531,6.0,0.0,76,76,0.005,0.0025,0.005,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00013835
14532,5.0,1.0,29,29,0.005,0.005,0.01,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00015456
14533,6.0,1.0,108,108,0.0,0.0075,0.0,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00003604
14534,,,156,156,0.0075,0.0075,0.0,0.03,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00021695
14535,5.0,1.0,38,38,0.01,0.005,0.0025,0.0,2.2,45000,out/autophagy/explore_parameter_space_2_00026833
14536,2.0,0.0,48,48,0.0075,0.01,0.0,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00022810
14537,,,156,156,0.005,0.01,0.0075,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00017593
14538,5.0,1.0,23,23,0.0075,0.005,0.005,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00020880
14539,16.0,0.0,121,121,0.01,0.0,0.01,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00025172
14540,,,156,156,0.0075,0.005,0.01,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00021528
14541,9.0,0.0,155,155,0.01,0.0025,0.0,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00025282
14542,1.0,0.0,28,28,0.01,0.0075,0.01,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00028575
14543,4.0,0.0,148,148,0.0,0.0,0.0025,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00000472
14544,13.0,1.0,162,162,0.0025,0.0075,0.0025,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010000
14545,,,127,127,0.01,0.005,0.005,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00026945
14546,20.0,1.0,122,122,0.0025,0.01,0.0,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00010906
14547,1.0,0.0,25,25,0.01,0.0075,0.01,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00028621
14548,,,124,124,0.01,0.0025,0.005,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00025890
14549,8.0,1.0,167,167,0.0025,0.0075,0.0025,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010012
14550,,,161,161,0.005,0.0025,0.0,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00013375
14551,,,158,158,0.0075,0.01,0.01,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00023888
14552,8.0,2.0,160,160,0.01,0.01,0.01,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00029800
14553,6.0,1.0,20,20,0.01,0.0075,0.0025,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00027988
14554,,,19,19,0.01,0.0025,0.0025,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00025503
14555,16.0,1.0,158,158,0.01,0.005,0.01,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00027578
14556,15.0,1.0,142,142,0.005,0.005,0.01,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00015425
14557,6.0,0.0,156,156,0.0025,0.0,0.0075,0.03,2.0,45000,out/autophagy/explore_parameter_space_2_00006857
14558,,,173,173,0.0,0.0,0.0075,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00000825
14559,5.0,1.0,28,28,0.005,0.0,0.0025,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012385
14560,3.0,2.0,30,30,0.01,0.0025,0.0,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00025209
14561,,,168,168,0.0025,0.0025,0.0,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00007220
14562,13.0,0.0,180,180,0.0025,0.01,0.0,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010966
14563,4.0,1.0,164,164,0.0,0.0025,0.0,0.018000000000000002,1.8,45000,out/autophagy/explore_parameter_space_2_00001231
14564,,,61,61,0.005,0.01,0.005,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00017437
14565,7.0,0.0,156,156,0.0075,0.0025,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00020242
14566,4.0,1.0,20,20,0.005,0.0025,0.0,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00013302
14567,4.0,1.0,32,32,0.0025,0.0,0.005,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00006530
14568,10.0,0.0,145,145,0.01,0.005,0.01,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00027486
14569,7.0,0.0,149,149,0.005,0.01,0.0025,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00017082
14570,7.0,1.0,27,27,0.0075,0.01,0.0,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00022849
14571,11.0,2.0,155,155,0.01,0.01,0.0,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00028837
14572,11.0,0.0,148,148,0.005,0.0075,0.01,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00016636
14573,,,163,163,0.0,0.0075,0.0025,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00003872
14574,11.0,2.0,151,151,0.01,0.005,0.0,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00026535
14575,2.0,1.0,15,15,0.01,0.0025,0.0075,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00025981
14576,5.0,1.0,28,28,0.0075,0.0075,0.0025,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00021936
14577,8.0,1.0,158,158,0.0025,0.005,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00008864
14578,9.0,2.0,158,158,0.005,0.0025,0.0025,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00013672
14579,4.0,0.0,167,167,0.0025,0.0,0.0025,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00006456
14580,,,92,92,0.01,0.0075,0.01,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00028720
14581,,,149,149,0.01,0.0,0.01,0.03,2.0,45000,out/autophagy/explore_parameter_space_2_00025100
14582,,,113,113,0.0025,0.0075,0.0075,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00010376
14583,,,151,151,0.01,0.0075,0.01,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00028797
14584,5.0,0.0,154,154,0.0,0.0,0.0,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00000234
14585,4.0,1.0,21,21,0.0025,0.0,0.005,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00006630
14586,6.0,0.0,152,152,0.0075,0.01,0.0,0.018000000000000002,1.8,45000,out/autophagy/explore_parameter_space_2_00022828
14587,,,154,154,0.0,0.005,0.01,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00003488
14588,7.0,0.0,167,167,0.0025,0.0075,0.0,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00009820
14589,21.0,1.0,129,129,0.0025,0.01,0.0,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00011003
14590,,,156,156,0.005,0.005,0.0,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00014589
14591,14.0,2.0,149,149,0.0,0.0025,0.0075,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00002107
14592,11.0,1.0,148,148,0.0075,0.005,0.01,0.018000000000000002,1.8,45000,out/autophagy/explore_parameter_space_2_00021386
14593,9.0,0.0,80,80,0.005,0.0075,0.0,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00015752
14594,,,153,153,0.0075,0.0,0.0,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00018230
14595,12.0,1.0,167,167,0.0025,0.0025,0.0075,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00007985
14596,5.0,1.0,37,37,0.01,0.0,0.01,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00024962
14597,9.0,3.0,150,150,0.0075,0.0,0.005,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00018552
14598,7.0,1.0,147,147,0.0025,0.0075,0.0,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00009646
14599,,,105,105,0.0075,0.0075,0.01,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00022720
14600,13.0,2.0,147,147,0.01,0.005,0.005,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00026913
14601,4.0,3.0,71,71,0.005,0.0025,0.0,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00013354
14602,,,156,156,0.0,0.0,0.0075,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00000956
14603,3.0,2.0,26,26,0.01,0.0025,0.0,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00025352
14604,2.0,0.0,158,158,0.0,0.0075,0.0025,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00003879
14605,6.0,0.0,162,162,0.005,0.005,0.0,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00014423
14606,6.0,1.0,30,30,0.0075,0.0,0.005,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00018481
14607,2.0,1.0,24,24,0.01,0.005,0.0025,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00026745
14608,13.0,2.0,153,153,0.01,0.0025,0.005,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00025865
14609,9.0,0.0,157,157,0.0,0.005,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00002865
14610,3.0,1.0,163,163,0.01,0.005,0.0075,0.03,2.0,45000,out/autophagy/explore_parameter_space_2_00027258
14611,4.0,1.0,26,26,0.0025,0.005,0.0,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00008454
14612,8.0,0.0,168,168,0.005,0.0025,0.0,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00013235
14613,,,50,50,0.005,0.005,0.005,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00014987
14614,,,92,92,0.01,0.0075,0.0075,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00028439
14615,6.0,1.0,152,152,0.01,0.005,0.0,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00026629
14616,,,154,154,0.0025,0.005,0.0025,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00008725
14617,,,165,165,0.0,0.0075,0.01,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00004777
14618,9.0,2.0,153,153,0.0075,0.005,0.0,0.03,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00020488
14619,5.0,1.0,26,26,0.01,0.005,0.0075,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00027265
14620,6.0,1.0,163,163,0.0,0.0025,0.0025,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00001672
14621,,,23,23,0.005,0.0025,0.0,0.0,2.2,45000,out/autophagy/explore_parameter_space_2_00013397
14622,7.0,0.0,167,167,0.0025,0.0025,0.0025,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00007601
14623,,,153,153,0.0075,0.01,0.0,0.03,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00022891
14624,4.0,2.0,21,21,0.0075,0.0,0.0,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00018108
14625,,,95,95,0.0025,0.01,0.0075,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00011675
14626,3.0,0.0,152,152,0.01,0.005,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00027447
14627,7.0,0.0,141,141,0.01,0.01,0.0025,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00029213
14628,9.0,1.0,167,167,0.0025,0.0,0.01,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00007149
14629,,,147,147,0.01,0.0025,0.01,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00026286
14630,7.0,1.0,166,166,0.0025,0.005,0.0025,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00008754
14631,4.0,0.0,64,64,0.005,0.0025,0.01,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00014265
14632,7.0,1.0,164,164,0.0025,0.0075,0.0025,0.03,1.8,45000,out/autophagy/explore_parameter_space_2_00009881
14633,,,153,153,0.01,0.005,0.0,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00026479
14634,,,142,142,0.01,0.0025,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00026245
14635,5.0,0.0,144,144,0.0075,0.005,0.0,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00020421
14636,7.0,0.0,147,147,0.01,0.005,0.0075,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00027201
14637,1.0,0.0,186,186,0.0,0.0,0.0025,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00000248
14638,4.0,1.0,178,178,0.0025,0.0,0.0025,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00006311
14639,3.0,0.0,44,44,0.0075,0.005,0.01,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00021566
14640,2.0,1.0,103,103,0.0,0.01,0.01,0.0,2.2,45000,out/autophagy/explore_parameter_space_2_00005958
14641,11.0,0.0,155,155,0.0075,0.0075,0.0075,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00022450
14642,4.0,1.0,22,22,0.01,0.005,0.0025,0.0,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00026786
14643,3.0,1.0,20,20,0.005,0.0,0.0,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00012096
14644,,,161,161,0.0075,0.0025,0.0025,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00019678
14645,6.0,0.0,78,78,0.005,0.0,0.005,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00012588
14646,10.0,1.0,155,155,0.005,0.0,0.005,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00012692
14647,,,86,86,0.005,0.0025,0.0075,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00013933
14648,11.0,0.0,63,63,0.005,0.0075,0.01,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00016714
14649,2.0,1.0,21,21,0.01,0.005,0.0,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00026556
14650,12.0,0.0,150,150,0.0075,0.005,0.005,0.03,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00020974
14651,,,148,148,0.01,0.005,0.01,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00027440
14652,13.0,0.0,163,163,0.0025,0.0075,0.0075,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010492
14653,6.0,0.0,151,151,0.0025,0.0025,0.005,0.018000000000000002,2.0,45000,out/autophagy/explore_parameter_space_2_00007805
14654,,,116,116,0.01,0.0075,0.005,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00028289
14655,3.0,1.0,150,150,0.0075,0.005,0.0025,0.024,2.2,45000,out/autophagy/explore_parameter_space_2_00020870
14656,2.0,1.0,11,11,0.01,0.0025,0.0025,0.006,2.2,45000,out/autophagy/explore_parameter_space_2_00025647
14657,3.0,1.0,112,112,0.0,0.0025,0.0,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00001299
14658,5.0,1.0,171,171,0.0,0.0025,0.0025,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00001648
14659,8.0,1.0,155,155,0.0,0.01,0.0025,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00005217
14660,,,74,74,0.005,0.01,0.01,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00017865
14661,,,155,155,0.0025,0.0025,0.005,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00007865
14662,9.0,3.0,148,148,0.01,0.0075,0.005,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00028260
14663,,,129,129,0.0075,0.0075,0.005,0.012,2.0,45000,out/autophagy/explore_parameter_space_2_00022193
14664,21.0,1.0,129,129,0.0075,0.01,0.0025,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00023204
14665,9.0,0.0,158,158,0.005,0.0,0.005,0.024,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00012662
14666,,,92,92,0.01,0.01,0.0075,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00029729
14667,8.0,0.0,149,149,0.01,0.01,0.0025,0.03,2.0,45000,out/autophagy/explore_parameter_space_2_00029183
14668,6.0,0.0,155,155,0.0025,0.01,0.01,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00011894
14669,,,15,15,0.0075,0.0,0.0025,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00018245
14670,3.0,1.0,167,167,0.005,0.0075,0.0,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00015672
14671,,,159,159,0.0025,0.005,0.005,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00008945
14672,13.0,0.0,164,164,0.0025,0.005,0.0075,0.012,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00009281
14673,8.0,0.0,172,172,0.0025,0.0025,0.0,0.03,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00007291
14674,4.0,1.0,29,29,0.005,0.0,0.01,0.0,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00013010
14675,12.0,1.0,155,155,0.0025,0.0,0.0025,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00006251
14676,3.0,2.0,23,23,0.0025,0.0025,0.005,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00007779
14677,,,115,115,0.0,0.01,0.0075,0.006,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00005676
14678,4.0,1.0,23,23,0.005,0.01,0.005,0.0,2.0,45000,out/autophagy/explore_parameter_space_2_00017382
14679,4.0,0.0,165,165,0.0,0.01,0.0,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00004928
14680,10.0,1.0,159,159,0.0075,0.005,0.0075,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00021291
14681,10.0,0.0,150,150,0.0,0.0,0.0025,0.03,2.2,45000,out/autophagy/explore_parameter_space_2_00000475
14682,13.0,1.0,148,148,0.01,0.005,0.0075,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00027192
14683,4.0,1.0,28,28,0.01,0.0,0.005,0.0,2.2,45000,out/autophagy/explore_parameter_space_2_00024672
14684,19.0,2.0,140,140,0.0075,0.01,0.0025,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00023057
14685,2.0,1.0,22,22,0.01,0.0075,0.005,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00028188
14686,,,158,158,0.0075,0.005,0.0025,0.024,2.0,45000,out/autophagy/explore_parameter_space_2_00020769
14687,8.0,1.0,147,147,0.01,0.0,0.0025,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00024460
14688,,,161,161,0.0,0.0,0.0025,0.024,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00000327
14689,5.0,2.0,186,186,0.0,0.0,0.0,0.006,1.8,45000,out/autophagy/explore_parameter_space_2_00000015
14690,17.0,0.0,157,157,0.0,0.0,0.01,0.006,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00001022
14691,,,150,150,0.0075,0.0025,0.0075,0.018000000000000002,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00019992
14692,6.0,1.0,21,21,0.005,0.0075,0.005,0.0,1.8,45000,out/autophagy/explore_parameter_space_2_00016084
14693,,,165,165,0.01,0.0075,0.0075,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00028492
14694,7.0,1.0,163,163,0.0025,0.0075,0.0025,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00010009
14695,18.0,1.0,123,123,0.01,0.005,0.0075,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00027140
14696,6.0,1.0,164,164,0.0,0.0,0.0025,0.03,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00000424
14697,,,144,144,0.0075,0.0075,0.0,0.024,1.8,45000,out/autophagy/explore_parameter_space_2_00021633
14698,,,118,118,0.01,0.0075,0.0025,0.012,1.8,45000,out/autophagy/explore_parameter_space_2_00027857
14699,,,139,139,0.0025,0.005,0.01,0.012,2.2,45000,out/autophagy/explore_parameter_space_2_00009575
14700,,,74,74,0.005,0.0075,0.0075,0.006,2.0,45000,out/autophagy/explore_parameter_space_2_00016431
14701,8.0,0.0,161,161,0.0025,0.005,0.01,0.018000000000000002,1.8,45000,out/autophagy/explore_parameter_space_2_00009384
14702,10.0,0.0,168,168,0.005,0.01,0.0025,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00017209
14703,7.0,0.0,166,166,0.005,0.0025,0.01,0.018000000000000002,2.2,45000,out/autophagy/explore_parameter_space_2_00014376
14704,,,172,172,0.0,0.01,0.0,0.012,1.9000000000000001,45000,out/autophagy/explore_parameter_space_2_00004869
14705,8.0,1.0,166,166,0.0075,0.0025,0.01,0.018000000000000002,2.1000000000000005,45000,out/autophagy/explore_parameter_space_2_00020329
14706,,,162,162,0.01,0.0,0.0075,0.03,2.0,45000,out/autophagy/explore_parameter_space_2_00024859
